Latitude,Longitude,ВСЬОГО,ТЯЖКІ ТА О.ТЯЖКІ,ВБИВСТВО,УМИСНЕ ТЯЖ ТІЛ УШКОДЖЕННЯ,ТЯЖ ТІЛ УШКОДЖ ЗІ СМЕРТ. НАСЛ.,ЗГВАЛТУВАННЯ,КРАДІЖКА,ГРАБІЖ,РОЗБІЙ,ВИМАГАННЯ,ШАХРАЙСТВО,ЗАВОЛОД Т/З,ХУЛІГАНСТВО
50.459456,30.384938,6,0,0,0,0,0,4,1,0,0,1,0,0
50.458909,30.38573,3,2,0,0,0,0,1,1,0,0,1,0,0
50.458866,30.385144,1,1,0,0,0,0,1,0,0,0,0,0,0
50.4591,30.381137,3,1,0,0,0,0,2,0,0,0,1,0,0
50.445464,30.439091,1,0,0,0,0,0,0,0,0,0,0,0,0
50.457491,30.519227,2,1,0,0,0,0,0,0,0,0,2,0,0
50.4567731,30.5204184,1,0,0,0,0,0,0,0,0,0,0,0,0
50.457379,30.520622,1,0,0,0,0,0,0,0,0,0,1,0,0
50.429682,30.51497,1,1,0,0,0,0,0,0,0,0,1,0,0
50.587142,30.491895,1,0,0,0,0,0,0,0,0,0,0,0,0
50.462119,30.366477,1,0,0,0,0,0,0,0,0,0,0,0,0
50.397164,30.517014,3,2,0,0,0,0,1,0,0,0,0,0,0
50.426251,30.454721,1,0,0,0,0,0,1,0,0,0,0,0,0
50.425404,30.454609,1,0,0,0,0,0,0,0,0,0,1,0,0
50.427265,30.447056,1,0,0,0,0,0,0,0,0,0,1,0,0
50.426095,30.456347,2,0,0,0,0,0,2,0,0,0,0,0,0
50.4156517,30.6359725,2,0,0,0,0,0,2,0,0,0,0,0,0
50.418697,30.635864,3,1,0,0,0,0,1,1,0,0,0,0,0
50.4156517,30.6359725,1,0,0,0,0,0,1,0,0,0,0,0,0
50.415892,30.637372,3,0,0,0,0,0,3,0,0,0,0,0,0
50.4155219,30.6360274,1,0,0,0,0,0,0,0,0,0,1,0,0
50.415975,30.639477,7,1,0,0,0,0,6,1,0,0,0,0,0
50.415212,30.636816,3,2,0,0,0,0,2,1,0,0,0,0,0
50.414211,30.637233,2,0,0,0,0,0,0,0,0,0,1,0,0
50.4548096,30.4125263,1,0,0,0,0,0,0,0,0,0,1,0,0
50.456572,30.41411,1,0,0,0,0,0,1,0,0,0,0,0,0
50.512572,30.452676,4,1,0,0,0,0,2,0,0,0,1,0,0
50.512703,30.453551,2,0,0,0,0,0,2,0,0,0,0,0,0
50.513578,30.452766,4,2,0,0,0,0,3,0,0,0,0,1,0
50.511013,30.45418,5,2,0,0,0,0,3,0,0,0,0,0,0
50.384818,30.698188,1,0,0,0,0,0,0,0,0,0,0,1,0
50.482267,30.51909,1,0,0,0,0,0,0,0,0,0,0,0,0
50.480505,30.533944,1,1,0,0,0,0,0,0,0,0,0,1,0
50.47205,30.504457,2,1,0,0,0,0,1,0,0,0,0,0,0
50.4747,30.506876,1,0,0,0,0,0,1,0,0,0,0,0,0
50.473466,30.506243,3,1,0,0,0,0,2,0,0,0,0,0,0
50.43698,30.459838,1,0,0,0,0,0,1,0,0,0,0,0,0
50.435493,30.459267,3,2,0,0,0,0,1,1,0,0,0,0,0
50.436026,30.459531,1,0,0,0,0,0,0,0,0,0,0,0,0
50.437754,30.460891,1,0,0,0,0,0,1,0,0,0,0,0,0
50.437497,30.461475,3,1,0,0,0,0,3,0,0,0,0,0,0
50.436941,30.462411,3,0,0,0,0,0,2,0,0,0,0,0,0
50.43738,30.463079,1,1,0,0,0,0,1,0,0,0,0,0,0
50.43804,30.463006,2,2,0,0,0,0,2,0,0,0,0,0,0
50.437572,30.464104,1,0,0,0,0,0,1,0,0,0,0,0,0
50.438159,30.463642,3,1,0,0,0,0,1,0,0,0,1,0,0
50.436783,30.463459,1,1,0,0,0,0,1,0,0,0,0,0,0
50.438275,30.464295,3,1,0,0,0,0,2,0,0,0,1,0,0
50.437499,30.46525,1,0,0,0,0,0,1,0,0,0,0,0,0
50.433018,30.455715,1,0,0,0,0,0,0,0,0,0,0,0,0
50.437888,30.519839,1,0,0,0,0,0,1,0,0,0,0,0,0
50.457542,30.43725,2,2,0,1,0,0,1,0,0,0,0,0,0
50.43327,30.514886,1,0,0,0,0,0,0,0,0,0,0,0,0
50.444439,30.4932267,3,0,0,0,0,0,0,0,0,0,1,0,0
50.4444805,30.4931833,1,0,0,0,0,0,0,0,0,0,0,1,0
50.4446084,30.4927784,18,2,0,0,0,0,8,1,0,0,5,0,0
50.4414515,30.4964231,3,0,0,0,0,0,1,0,0,0,1,0,0
50.443956,30.494389,2,0,0,0,0,0,0,0,0,0,0,0,0
50.444874,30.493259,1,0,0,0,0,0,0,0,0,0,0,0,0
50.446381,30.487339,2,0,0,0,0,0,2,0,0,0,0,0,0
50.437684,30.499735,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4446482,30.4927641,1,0,0,0,0,0,1,0,0,0,0,0,0
50.443956,30.494389,1,0,0,0,0,0,0,0,0,0,0,0,0
50.436364,30.366108,4,0,0,0,0,0,1,1,0,0,0,0,0
50.436905,30.373227,5,2,0,0,0,0,4,0,0,0,0,0,0
50.437604,30.373696,4,0,0,0,0,0,2,1,0,0,0,0,0
50.437815,30.374457,3,1,0,0,0,0,2,0,0,0,0,0,0
50.438693,30.375959,8,1,0,0,0,0,5,0,0,0,1,0,0
50.438812,30.377708,2,0,0,0,0,0,1,0,0,0,0,0,0
50.441053,30.380905,3,0,0,0,0,0,2,0,0,0,1,0,0
50.439285,30.380318,4,0,0,0,0,0,1,1,0,0,1,0,0
50.439686,30.381324,1,0,0,0,0,0,0,0,0,0,0,0,0
50.440543,30.382571,2,1,0,0,0,0,1,0,0,0,1,0,0
50.4501,30.5234,1,0,0,0,0,0,0,0,0,0,1,0,0
50.389466,30.608723,1,0,0,0,0,0,1,0,0,0,0,0,0
49.9776253,36.239672,1,0,0,0,0,0,0,0,0,0,0,0,0
50.4953944,30.5163916,5,0,0,0,0,0,4,0,0,0,1,0,0
50.4958118,30.5165144,1,0,0,0,0,0,0,0,0,0,0,0,0
50.498139,30.447239,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4501,30.5234,1,0,0,0,0,0,0,0,0,0,0,0,0
50.4501,30.5234,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4501,30.5234,1,0,0,0,0,0,0,0,0,0,0,0,0
50.4501,30.5234,1,1,0,0,0,0,1,0,0,0,0,0,0
50.484336,30.46886,3,0,0,0,0,0,1,0,0,0,1,0,0
50.484771,30.470119,7,2,0,0,0,0,6,0,0,0,0,0,0
50.485004,30.468108,2,2,0,0,0,0,2,0,0,0,0,0,0
50.486045,30.465684,4,1,0,0,0,0,2,1,0,0,1,0,0
50.413301,30.556003,1,1,0,0,0,0,1,0,0,0,0,0,0
50.412101,30.554004,1,0,0,0,0,0,1,0,0,0,0,0,0
50.420171,30.564572,1,0,0,0,0,0,0,0,0,0,0,0,0
50.4239294,30.4282632,1,1,0,0,0,0,1,0,0,0,0,0,0
50.430368,30.364299,1,0,0,0,0,0,0,0,0,0,0,0,0
50.460267,30.523779,1,0,0,0,0,0,1,0,0,0,0,0,0
50.464375,30.52185,1,0,0,0,0,0,0,0,0,0,1,0,0
50.4002333,30.565046,1,0,0,0,0,0,1,0,0,0,0,0,0
50.458511,30.352459,1,0,0,0,0,0,1,0,0,0,0,0,0
50.460243,30.3548447,1,0,0,0,0,0,1,0,0,0,0,0,0
50.460243,30.3548447,1,0,0,0,0,0,0,0,0,0,0,0,0
50.437805,30.45817,3,0,0,0,0,0,0,0,0,0,0,0,0
50.437911,30.458755,1,0,0,0,0,0,0,0,0,0,0,0,0
50.438012,30.459327,1,1,1,0,0,0,0,0,0,0,0,0,0
50.438627,30.459848,4,0,0,0,0,0,4,0,0,0,0,0,0
50.431843,30.479023,1,0,0,0,0,0,1,0,0,0,0,0,0
50.431006,30.481188,6,2,0,0,0,0,1,1,1,0,2,0,0
50.430451,30.480032,3,0,0,0,0,0,2,0,0,0,0,0,0
50.430525,30.481361,2,1,0,0,0,0,1,1,0,0,0,0,0
50.429826,30.48128,1,0,0,0,0,0,1,0,0,0,0,0,0
50.396961,30.492132,1,0,0,0,0,0,0,0,0,0,0,0,0
50.404473,30.507661,1,0,0,0,0,0,1,0,0,0,0,0,0
50.440597,30.650026,1,0,0,0,0,0,1,0,0,0,0,0,0
50.3815001,30.68356,1,1,0,0,0,0,0,0,0,0,0,0,0
49.99113,36.269371,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4501,30.5234,1,1,0,0,0,0,1,0,0,0,0,0,0
50.395469,30.559108,1,0,0,0,0,0,1,0,0,0,0,0,0
50.395469,30.559108,1,0,0,0,0,0,0,0,0,0,1,0,0
50.433996,30.439453,2,2,0,0,0,0,0,0,0,0,1,0,0
50.430732,30.437369,1,0,0,0,0,0,0,0,0,0,0,0,0
50.430179,30.436575,1,1,0,0,0,0,1,0,0,0,0,0,0
50.429297,30.435963,1,0,0,0,0,0,0,0,0,0,0,0,0
50.43518,30.626056,1,0,0,0,0,0,0,0,0,0,0,0,0
50.433946,30.626818,6,1,0,0,0,0,5,0,0,0,0,0,0
50.430874,30.628767,15,0,0,0,0,0,0,0,0,0,14,0,0
50.433257,30.627211,1,0,0,0,0,0,1,0,0,0,0,0,0
50.431649,30.626619,2,2,0,0,0,0,0,0,0,0,2,0,0
50.429378,30.628424,1,0,0,0,0,0,0,0,0,0,0,0,0
50.503979,30.585115,6,0,0,0,0,0,3,1,0,0,1,0,0
50.500975,30.582851,2,0,0,0,0,0,1,0,0,0,0,0,0
50.504094,30.586661,1,0,0,0,0,0,0,0,0,0,0,0,0
50.502138,30.584206,3,0,0,0,0,0,2,0,0,0,0,0,0
50.504967,30.584744,5,2,0,0,0,0,3,0,0,0,1,0,0
50.503206,30.582832,5,0,0,0,0,0,2,0,0,0,1,0,0
50.517675,30.755563,3,0,0,0,0,0,0,0,0,0,0,0,0
50.503129,30.5843066,1,0,0,0,0,0,0,0,0,0,0,0,0
50.502951,30.586369,4,2,0,0,0,0,1,0,0,0,0,0,0
50.494377,30.750089,1,1,0,0,0,0,0,0,0,0,0,0,0
50.414038,30.549845,1,0,0,0,0,0,1,0,0,0,0,0,0
50.414161,30.54849,2,0,0,0,0,0,0,0,0,0,2,0,0
50.414161,30.54849,1,0,0,0,0,0,0,0,0,0,1,0,0
50.413159,30.547945,1,0,0,0,0,0,0,0,0,0,0,0,0
50.413726,30.547267,1,0,0,0,0,0,1,0,0,0,0,0,0
50.418722,30.548194,6,1,0,0,0,0,4,0,0,0,1,0,0
50.410168,30.549544,1,1,0,0,0,0,1,0,0,0,0,0,0
50.408276,30.550866,1,0,0,0,0,0,1,0,0,0,0,0,0
50.405632,30.55084,6,2,0,0,0,0,6,0,0,0,0,0,0
50.405632,30.55084,1,0,0,0,0,0,1,0,0,0,0,0,0
50.405899,30.55179,1,0,0,0,0,0,1,0,0,0,0,0,0
50.415842,30.5494,2,1,0,0,0,0,2,0,0,0,0,0,0
50.415259,30.549424,1,0,0,0,0,0,0,0,0,0,1,0,0
50.3707028,30.5427452,1,1,0,0,0,0,1,0,0,0,0,0,0
50.370237,30.540933,7,0,0,0,0,0,1,0,0,0,1,0,0
50.36704,30.54151,3,0,0,0,0,0,1,0,0,0,0,0,0
50.398085,30.532914,1,0,0,0,0,0,0,0,0,0,0,0,0
50.418766,30.470484,1,0,0,0,0,0,0,0,0,0,0,0,0
50.418878,30.485334,1,1,0,0,0,0,1,0,0,0,0,0,0
50.4418732,30.3991805,1,0,0,0,0,0,0,0,0,0,0,0,0
50.4455124,30.4021805,5,2,0,1,0,0,0,0,0,0,1,0,1
50.3938902,30.6719883,1,0,0,0,0,0,0,0,0,0,0,0,0
50.398613,30.67894,1,1,0,0,0,0,1,0,0,0,0,0,0
50.40057,30.678316,1,0,0,0,0,0,1,0,0,0,0,0,0
50.376698,30.444705,2,0,0,0,0,0,1,0,0,0,1,0,0
50.378726,30.441967,2,0,0,0,0,0,1,0,0,0,1,0,0
50.444341,30.497391,2,1,0,0,0,0,0,0,0,0,1,0,0
50.444166,30.499443,1,0,0,0,0,0,1,0,0,0,0,0,0
50.443517,30.495917,1,0,0,0,0,0,0,0,0,0,0,0,0
50.441621,30.494369,1,0,0,0,0,0,1,0,0,0,0,0,0
50.441592,30.495551,1,0,0,0,0,0,0,0,0,0,0,0,0
50.4418775,30.4926827,1,0,0,0,0,0,1,0,0,0,0,0,0
50.44145,30.492661,1,0,0,0,0,0,0,0,0,0,0,0,0
50.442903,30.49423,10,9,0,0,0,0,0,0,0,0,10,0,0
50.4426624,30.4944789,8,0,0,0,0,0,6,0,0,0,1,0,0
50.4592063,30.4825142,1,1,0,0,0,0,1,0,0,0,0,0,0
50.457579,30.476155,1,0,0,0,0,0,1,0,0,0,0,0,0
50.485988,30.469375,1,0,0,0,0,0,0,0,0,0,1,0,0
50.485828,30.471545,1,0,0,0,0,0,0,0,0,0,1,0,0
50.488038,30.46763,1,0,0,0,0,0,0,0,0,0,0,0,0
50.483044,30.492081,2,2,0,0,0,0,2,0,0,0,0,0,0
50.483787,30.49317,1,0,0,0,0,0,0,0,0,0,1,0,0
50.465402,30.619507,4,1,0,0,0,0,3,1,0,0,0,0,0
50.467457,30.622346,3,0,0,0,0,0,0,0,0,0,2,0,0
50.465585,30.620946,3,0,0,0,0,0,3,0,0,0,0,0,0
50.573785,30.484296,1,0,0,0,0,0,0,0,0,0,1,0,0
50.45953,30.500517,1,1,0,1,0,0,0,0,0,0,0,0,0
50.452708,30.52531,3,2,0,0,0,0,1,0,0,0,1,0,0
50.452344,30.524019,1,0,0,0,0,0,0,0,0,0,0,0,0
50.4527039,30.5245412,1,0,0,0,0,0,1,0,0,0,0,0,0
50.452779,30.524384,1,1,0,0,0,0,0,0,0,0,0,0,0
50.478122,30.4403,5,1,0,1,0,0,3,0,0,0,0,0,0
50.478659,30.433553,1,1,0,0,0,0,1,0,0,0,0,0,0
50.478918,30.432563,2,0,0,0,0,0,0,0,0,0,1,0,0
50.478703,30.431694,1,1,0,0,0,0,0,0,0,0,0,0,0
50.479657,30.41672,2,0,0,0,0,0,0,0,0,0,0,0,0
50.479496,30.413696,6,1,0,0,0,0,4,0,0,0,0,0,0
50.453792,30.617852,1,0,0,0,0,0,1,0,0,0,0,0,0
50.456266,30.623836,7,3,0,0,0,0,3,0,0,0,0,0,0
50.454733,30.62314,1,0,0,0,0,0,0,0,0,0,0,0,0
50.455085,30.625257,7,0,0,0,0,0,1,0,0,0,0,0,0
50.517062,30.446628,1,0,0,0,0,0,0,0,0,0,0,0,0
50.451612,30.52556,1,0,0,0,0,0,0,0,0,0,0,0,0
50.448836,30.523661,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4473127,30.5257516,1,0,0,0,0,0,0,0,0,0,0,0,0
50.4473127,30.5257516,3,0,0,0,0,0,3,0,0,0,0,0,0
50.447145,30.523453,5,0,0,0,0,0,4,0,0,0,1,0,0
50.443202,30.521362,4,0,0,0,0,0,4,0,0,0,0,0,0
50.443685,30.519284,1,0,0,0,0,0,1,0,0,0,0,0,0
50.443433,30.519808,1,0,0,0,0,0,0,0,0,0,0,0,0
50.45064,30.525999,11,0,0,0,0,0,6,1,0,0,3,0,0
50.409001,30.483342,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4139066,30.5271718,1,1,0,0,0,0,0,0,0,0,1,0,0
50.414512,30.529011,3,0,0,0,0,0,1,0,0,0,2,0,0
50.414945,30.530899,1,0,0,0,0,0,0,0,0,0,0,0,0
50.4146881,30.5311902,1,1,0,0,0,0,1,0,0,0,0,0,0
50.458727,30.5007,2,0,0,0,0,0,2,0,0,0,0,0,0
50.458991,30.498653,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4313899,30.487485,1,0,0,0,0,0,1,0,0,0,0,0,0
50.430063,30.489438,2,0,0,0,0,0,2,0,0,0,0,0,0
50.486537,30.4011112,1,1,0,0,0,0,1,0,0,0,0,0,0
50.4548571,30.4005057,1,0,0,0,0,0,1,0,0,0,0,0,0
50.518236,30.580677,2,1,0,0,0,0,0,0,0,0,1,0,0
50.429268,30.541556,2,0,0,0,0,0,0,0,0,0,1,0,0
50.446817,30.671046,1,0,0,0,0,0,1,0,0,0,0,0,0
50.447778,30.671148,1,0,0,0,0,0,0,0,0,0,0,0,0
50.448265,30.67162,1,0,0,0,0,0,0,0,0,0,0,0,0
50.3462525,30.5344608,1,0,0,0,0,0,0,0,0,0,0,0,0
50.346515,30.534662,2,1,0,0,0,0,0,1,0,0,0,0,0
50.526263,30.476312,3,0,0,0,0,0,2,0,0,0,1,0,0
50.434413,30.547673,1,0,0,0,0,0,0,0,0,0,0,0,0
50.433903,30.548217,2,1,0,0,0,0,0,0,0,0,1,0,0
50.4338378,30.5479515,1,0,0,0,0,0,0,0,0,0,0,0,0
50.433569,30.547632,1,0,0,0,0,0,0,0,0,0,1,0,0
50.433608,30.5479779,1,0,0,0,0,0,1,0,0,0,0,0,0
50.444672,30.509858,2,0,0,0,0,0,2,0,0,0,0,0,0
50.4447399,30.509461,1,0,0,0,0,0,0,0,0,0,0,0,0
50.445521,30.431675,3,0,0,0,0,0,2,1,0,0,0,0,0
50.445369,30.430482,1,1,0,0,0,0,1,0,0,0,0,0,0
50.447913,30.425221,6,1,0,0,0,0,5,0,0,0,0,0,0
50.445868,30.42935,1,0,0,0,0,0,0,0,0,0,1,0,0
50.447324,30.420845,2,0,0,0,0,0,1,0,0,0,1,0,0
50.446081,30.416113,4,1,0,0,0,0,2,1,0,0,0,0,0
50.364957,30.701763,1,1,0,0,0,0,1,0,0,0,0,0,0
50.525573,30.599613,5,0,0,0,0,0,2,2,0,0,1,0,0
50.52604,30.598596,3,1,0,0,0,0,2,0,0,0,0,0,0
50.526498,30.597969,2,1,0,0,0,0,1,0,0,0,0,0,0
50.527998,30.598006,1,0,0,0,0,0,0,0,0,0,0,0,0
50.527237,30.596191,4,0,0,0,0,0,3,0,0,0,0,0,0
50.527748,30.595234,2,0,0,0,0,0,1,0,0,0,1,0,0
50.528992,30.594357,1,0,0,0,0,0,1,0,0,0,0,0,0
50.529892,30.595266,3,0,0,0,0,0,0,0,0,0,0,1,0
50.5292329,30.5930946,1,0,0,0,0,0,1,0,0,0,0,0,0
50.525724,30.605771,1,0,0,0,0,0,0,0,0,0,0,0,0
50.522707,30.605135,2,0,0,0,0,0,0,1,0,0,0,0,0
50.524633,30.604337,3,0,0,0,0,0,1,0,0,0,1,0,0
50.522103,30.602645,3,0,0,0,0,0,3,0,0,0,0,0,0
50.521324,30.602675,2,1,0,0,0,0,1,0,0,0,0,0,0
50.45221,30.686579,3,1,0,0,0,0,1,0,0,0,0,0,0
50.45221,30.686579,2,1,0,0,0,0,1,0,0,0,0,0,0
50.52724,30.263859,1,0,0,0,0,0,0,0,0,0,0,0,0
50.392007,30.496662,6,0,0,0,0,0,0,0,0,0,6,0,0
50.527816,30.263517,1,0,0,0,0,0,1,0,0,0,0,0,0
50.391978,30.493746,2,0,0,0,0,0,2,0,0,0,0,0,0
50.530585,30.265148,1,0,0,0,0,0,1,0,0,0,0,0,0
50.530702,30.265429,3,0,0,0,0,0,3,0,0,0,0,0,0
50.532831,30.267301,1,0,0,0,0,0,0,0,0,0,0,0,0
50.530843,30.26549,2,0,0,0,0,0,2,0,0,0,0,0,0
50.533401,30.266376,1,0,0,0,0,0,1,0,0,0,0,0,0
50.389636,30.476145,1,0,0,0,0,0,0,0,0,0,0,0,0
50.533474,30.267237,1,0,0,0,0,0,0,0,0,0,0,0,0
50.389351,30.474411,1,0,0,0,0,0,1,0,0,0,0,0,0
50.388888,30.478535,4,0,0,0,0,0,4,0,0,0,0,0,0
50.387487,30.470788,1,0,0,0,0,0,1,0,0,0,0,0,0
50.388736,30.477452,4,0,0,0,0,0,2,0,0,0,0,0,0
50.536262,30.269793,1,0,0,0,0,0,1,0,0,0,0,0,0
50.534122,30.267019,3,2,0,0,0,0,1,1,0,0,0,0,0
50.534274,30.267163,2,0,0,0,0,0,0,0,0,0,0,0,0
50.534379,30.26764,3,1,0,0,0,0,3,0,0,0,0,0,0
50.534551,30.267645,5,2,0,0,0,0,5,0,0,0,0,0,0
50.539209,30.271852,1,1,0,0,0,0,1,0,0,0,0,0,0
50.388372,30.474227,5,3,0,0,0,0,5,0,0,0,0,0,0
50.384696,30.462808,6,1,0,0,0,0,4,0,0,0,1,0,0
50.387472,30.47389,2,1,0,0,0,0,2,0,0,0,0,0,0
50.5363419,30.2693399,1,0,0,0,0,0,0,0,0,0,0,0,0
50.386923,30.474418,1,1,0,0,0,0,1,0,0,0,0,0,0
50.536624,30.268207,4,0,0,0,0,0,4,0,0,0,0,0,0
50.536708,30.269199,2,0,0,0,0,0,1,0,0,0,0,0,0
50.536939,30.268461,2,0,0,0,0,0,1,0,0,0,0,0,0
50.537885,30.26865,1,0,0,0,0,0,1,0,0,0,0,0,0
50.537126,30.268893,5,1,0,0,0,0,4,0,0,0,1,0,0
50.537317,30.2696,1,0,0,0,0,0,1,0,0,0,0,0,0
50.53754,30.269425,3,0,0,0,0,0,3,0,0,0,0,0,0
50.387301,30.471353,5,1,0,0,0,0,1,0,0,0,1,0,0
50.3859,30.467799,1,0,0,0,0,0,0,0,0,0,0,0,0
50.385391,30.46723,3,0,0,0,0,0,1,0,0,0,2,0,0
50.384585,30.465051,3,0,0,0,0,0,1,0,0,0,0,0,0
50.384914,30.4647295,1,0,0,0,0,0,1,0,0,0,0,0,0
50.3838685,30.4643369,2,0,0,0,0,0,1,0,0,0,1,0,0
50.390614,30.533283,1,1,0,0,0,0,1,0,0,0,0,0,0
50.389898,30.533292,1,0,0,0,0,0,1,0,0,0,0,0,0
50.390461,30.53472,1,0,0,0,0,0,0,0,0,0,0,0,0
50.454539,30.384438,3,1,0,0,0,0,2,0,0,0,0,0,0
50.45559,30.381816,1,0,0,0,0,0,1,0,0,0,0,0,0
50.456559,30.499604,1,0,0,0,0,0,1,0,0,0,0,0,0
50.456529,30.498429,2,0,0,0,0,0,0,0,0,0,0,0,0
50.454744,30.380864,1,1,0,0,0,0,1,0,0,0,0,0,0
50.455417,30.378636,7,0,0,0,0,0,0,0,0,0,0,0,0
50.3269158,30.5483507,1,0,0,0,0,0,0,0,0,0,0,0,0
50.446092,30.522957,1,0,0,0,0,0,1,0,0,0,0,0,0
50.446342,30.523005,4,0,0,0,0,0,3,0,0,0,0,0,0
50.445839,30.523032,1,0,0,0,0,0,1,0,0,0,0,0,0
50.445186,30.522967,1,0,0,0,0,0,0,0,0,0,0,0,0
50.405569,30.502434,1,0,0,0,0,0,0,0,0,0,0,0,0
50.4265874,30.4562298,1,0,0,0,0,0,1,0,0,0,0,0,0
50.426545,30.456763,1,0,0,0,0,0,0,0,0,0,0,0,1
50.426526,30.456019,1,0,0,0,0,0,1,0,0,0,0,0,0
50.427195,30.456271,1,1,0,0,0,0,0,1,0,0,0,0,0
50.42763,30.456201,1,1,0,0,0,0,1,0,0,0,0,0,0
50.427855,30.456372,2,1,0,0,0,0,1,0,0,0,1,0,0
50.410517,30.539909,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4922315,30.7564582,1,0,0,0,0,0,0,0,0,0,0,0,0
50.39879,30.430467,1,0,0,0,0,0,1,0,0,0,0,0,0
50.512758,30.437285,1,0,0,0,0,0,0,0,0,0,0,0,0
50.515651,30.433247,1,0,0,0,0,0,1,0,0,0,0,0,0
50.465426,30.5177514,2,1,0,0,0,0,1,0,0,0,1,0,0
50.465314,30.517586,1,0,0,0,0,0,0,0,0,0,0,0,0
50.465524,30.518137,1,0,0,0,0,0,1,0,0,0,0,0,0
50.465847,30.51617,1,0,0,0,0,0,1,0,0,0,0,0,0
50.466205,30.516878,1,1,0,0,0,0,1,0,0,0,0,0,0
50.466675,30.515424,1,0,0,0,0,0,0,0,0,0,1,0,0
50.4501,30.5234,1,1,0,0,0,0,1,0,0,0,0,0,0
50.4622306,30.482995,1,0,0,0,0,0,1,0,0,0,0,0,0
50.465142,30.477815,2,1,0,0,0,0,0,0,0,0,2,0,0
50.465564,30.476664,1,0,0,0,0,0,1,0,0,0,0,0,0
50.46601,30.475791,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4663555,30.4768252,2,0,0,0,0,0,2,0,0,0,0,0,0
50.468008,30.471793,1,0,0,0,0,0,0,0,0,0,0,0,0
50.468493,30.470551,1,0,0,0,0,0,1,0,0,0,0,0,0
50.468976,30.469387,1,0,0,0,0,0,1,0,0,0,0,0,0
50.464201,30.477914,3,0,0,0,0,0,1,1,0,0,0,0,0
50.4646209,30.4782004,1,0,0,0,0,0,0,0,0,0,1,0,0
50.471047,30.466028,6,0,0,0,0,0,6,0,0,0,0,0,0
50.473482,30.459278,3,0,0,0,0,0,2,0,0,0,0,0,1
50.473361,30.455928,2,1,0,0,0,0,1,0,0,0,0,0,0
50.47275,30.455649,6,0,0,0,0,0,6,0,0,0,0,0,0
50.465041,30.475895,2,1,0,0,0,0,1,0,0,0,1,0,0
50.465462,30.475165,1,0,0,0,0,0,0,0,0,0,0,0,0
50.473165,30.452294,1,0,0,0,0,0,0,1,0,0,0,0,0
50.465461,30.474084,1,0,0,0,0,0,0,0,0,0,0,0,0
50.46622,30.474259,2,1,0,0,0,0,0,1,0,0,0,0,0
50.466362,30.473667,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4670876,30.4728211,1,0,0,0,0,0,1,0,0,0,0,0,0
50.466962,30.471408,1,0,0,0,0,0,1,0,0,0,0,0,0
50.4690598,30.4656941,7,1,0,0,0,0,3,0,0,0,1,0,0
50.4688277,30.4664022,1,0,0,0,0,0,1,0,0,0,0,0,0
50.470754,30.463593,2,1,0,0,0,0,1,0,0,0,0,0,0
50.441881,30.363547,3,0,0,0,0,0,2,0,0,0,1,0,0
50.4415828,30.3645797,1,0,0,0,0,0,1,0,0,0,0,0,0
50.41109,30.534737,4,1,0,0,0,0,4,0,0,0,0,0,0
50.4486317,30.4520454,4,3,0,0,0,0,3,0,0,0,1,0,0
50.448871,30.451824,4,1,0,0,0,0,4,0,0,0,0,0,0
50.448533,30.451057,2,1,0,0,0,0,1,0,0,0,0,0,0
50.449321,30.451762,1,1,0,0,0,0,0,0,0,0,0,0,0
50.448789,30.450071,5,0,0,0,0,0,4,0,0,0,1,0,0
50.4489449,30.450134,2,0,0,0,0,0,1,0,0,0,0,0,0
50.448976,30.448918,3,0,0,0,0,0,3,0,0,0,0,0,0
50.436934,30.533679,2,1,0,0,0,0,1,0,0,0,0,0,0
50.437572,30.527296,1,0,0,0,0,0,0,0,0,0,1,0,0
50.438068,30.536844,4,1,0,0,0,0,0,1,0,0,0,0,0
50.437676,30.533107,2,0,0,0,0,0,2,0,0,0,0,0,0
50.438307,30.534917,1,0,0,0,0,0,0,0,0,0,0,0,0
50.46971,30.631184,4,0,0,0,0,0,0,0,0,0,1,0,0
50.469288,30.629996,1,0,0,0,0,0,0,0,0,0,0,0,0
50.471372,30.634871,2,0,0,0,0,0,2,0,0,0,0,0,0
50.473024,30.627399,2,0,0,0,0,0,1,0,0,0,0,0,0
50.474704,30.62768,1,0,0,0,0,0,0,0,0,0,0,0,0
50.47449,30.626986,3,1,0,0,0,0,1,0,0,0,0,0,0
50.474181,30.628411,3,2,0,0,0,0,3,0,0,0,0,0,0
50.478921,30.624817,6,1,0,0,0,0,3,0,0,0,0,0,0
50.475831,30.631591,2,0,0,0,0,0,1,0,0,0,1,0,0
50.476133,30.632818,2,0,0,0,0,0,0,0,0,0,0,0,0
50.475583,30.632489,4,0,0,0,0,0,2,0,0,0,0,0,0
50.482033,30.6265562,2,1,0,0,0,0,0,0,0,0,0,0,0
